no change     /mnt/home/kocherov/anaconda3/condabin/conda
no change     /mnt/home/kocherov/anaconda3/bin/conda
no change     /mnt/home/kocherov/anaconda3/bin/conda-env
no change     /mnt/home/kocherov/anaconda3/bin/activate
no change     /mnt/home/kocherov/anaconda3/bin/deactivate
no change     /mnt/home/kocherov/anaconda3/etc/profile.d/conda.sh
no change     /mnt/home/kocherov/anaconda3/etc/fish/conf.d/conda.fish
no change     /mnt/home/kocherov/anaconda3/shell/condabin/Conda.psm1
no change     /mnt/home/kocherov/anaconda3/shell/condabin/conda-hook.ps1
no change     /mnt/home/kocherov/anaconda3/lib/python3.9/site-packages/xontrib/conda.xsh
no change     /mnt/home/kocherov/anaconda3/etc/profile.d/conda.csh
no change     /mnt/home/kocherov/.bashrc
No action taken.
trial 6
started
trial 6
generations 120
max body nodes 24
children 4
biases [0 1 2 3 4 5 6 7 8 9]
[ 0.   0.5  1.   1.5  2.   2.5  3.   3.5  4.   4.5  5.   5.5  6.   6.5
  7.   7.5  8.   8.5  9.   9.5 10. ]
[[ 0.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 0.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 1.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 1.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 2.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 2.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 3.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 3.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 4.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 4.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 5.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 5.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 6.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 6.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 7.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 7.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 8.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 8.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 9.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [ 9.5  0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]
 [10.   0.   1.   2.   3.   4.   5.   6.   7.   8.   9. ]]
instantiating parent
/mnt/ufs18/home-220/kocherov/Documents/cgp/src/cgp.py:159: DeprecationWarning: Conversion of an array with ndim > 0 to a scalar is deprecated, and will error in future. Ensure you extract a single element from your array before performing this operation. (Deprecated NumPy 1.25.)
  out_x[x] = run_output(ind_base, output_nodes, in_val)
Gen 62 Best Fitness: 5.312198516312458e-08
Gen 63 Best Fitness: 5.312198516312458e-08
Gen 64 Best Fitness: 5.312198516312458e-08
Gen 65 Best Fitness: 5.312198516312458e-08
Gen 66 Best Fitness: 5.312198516312458e-08
Gen 67 Best Fitness: 5.312198516312458e-08
Gen 68 Best Fitness: 5.312198516312458e-08
Gen 69 Best Fitness: 5.312198516312458e-08
Gen 70 Best Fitness: 5.312198516312458e-08
Gen 71 Best Fitness: 5.312198516312458e-08
Gen 72 Best Fitness: 5.312198516312458e-08
Gen 73 Best Fitness: 5.312198516312458e-08
Gen 74 Best Fitness: 5.312198516312458e-08
Gen 75 Best Fitness: 5.312198516312458e-08
Gen 76 Best Fitness: 5.312198516312458e-08
Gen 77 Best Fitness: 5.312198516312458e-08
Gen 78 Best Fitness: 5.312198516312458e-08
Gen 79 Best Fitness: 5.312198516312458e-08
Gen 80 Best Fitness: 5.312198516312458e-08
Gen 81 Best Fitness: 5.312198516312458e-08
Gen 82 Best Fitness: 5.312198516312458e-08
Gen 83 Best Fitness: 5.312198516312458e-08
Gen 84 Best Fitness: 5.312198516312458e-08
Gen 85 Best Fitness: 5.312198516312458e-08
Gen 86 Best Fitness: 5.312198516312458e-08
Gen 87 Best Fitness: 5.312198516312458e-08
Gen 88 Best Fitness: 5.312198516312458e-08
Gen 89 Best Fitness: 5.312198516312458e-08
Gen 90 Best Fitness: 5.312198516312458e-08
Gen 91 Best Fitness: 5.312198516312458e-08
Gen 92 Best Fitness: 5.312198516312458e-08
Gen 93 Best Fitness: 5.312198516312458e-08
Gen 94 Best Fitness: 5.312198516312458e-08
Gen 95 Best Fitness: 5.312198516312458e-08
Gen 96 Best Fitness: 5.312198516312458e-08
Gen 97 Best Fitness: 5.312198516312458e-08
Gen 98 Best Fitness: 5.312198516312458e-08
Gen 99 Best Fitness: 5.312198516312458e-08
Gen 100 Best Fitness: 5.312198516312458e-08
Gen 101 Best Fitness: 5.312198516312458e-08
Gen 102 Best Fitness: 5.312198516312458e-08
Gen 103 Best Fitness: 5.312198516312458e-08
Gen 104 Best Fitness: 5.312198516312458e-08
Gen 105 Best Fitness: 5.312198516312458e-08
Gen 106 Best Fitness: 5.312198516312458e-08
Gen 107 Best Fitness: 5.312198516312458e-08
Gen 108 Best Fitness: 5.312198516312458e-08
Gen 109 Best Fitness: 5.312198516312458e-08
Gen 110 Best Fitness: 5.312198516312458e-08
Gen 111 Best Fitness: 5.312198516312458e-08
Gen 112 Best Fitness: 5.312198516312458e-08
Gen 113 Best Fitness: 5.312198516312458e-08
Gen 114 Best Fitness: 5.312198516312458e-08
Gen 115 Best Fitness: 5.312198516312458e-08
Gen 116 Best Fitness: 5.312198516312458e-08
Gen 117 Best Fitness: 5.312198516312458e-08
Gen 118 Best Fitness: 5.312198516312458e-08
Gen 119 Best Fitness: 5.312198516312458e-08
Gen 120 Best Fitness: 5.312198516312458e-08
Trial 6: Best Fitness = 5.312198516312458e-08
biases
[0 1 2 3 4 5 6 7 8 9]
best individual
[[ 3  4 10]
 [ 0  0  0]
 [ 8  8  2]
 [ 1  7  5]
 [12  3  5]
 [ 2 15  2]
 [15 15  3]
 [15 10  7]
 [ 1  7 15]
 [ 9 14 13]
 [12 15 14]
 [ 8 21 12]
 [12  4 13]
 [14 23  1]
 [ 0  1 11]
 [17  6  7]
 [ 3 16  8]
 [19 13  7]
 [ 6 22  3]
 [13  5  4]
 [11 26  3]
 [19 19  8]
 [20 24  7]
 [ 8 16  5]]
output nodes
[25]
preds
[0.         0.70710678 1.         1.22474487 1.41421356 1.58113883
 1.73205081 1.87082869 2.         2.12132034 2.23606798 2.34520788
 2.44948974 2.54950976 2.64575131 2.73861279 2.82842712 2.91547595
 3.         3.082207   3.16227766]
../output/cgp/SquareRoot/log/output_6.pkl
